id,starting_time,model_van,num_packages,delivery_time
3952,2016/03/20 16:53:00,model_B,1,941
3953,2016/02/16 15:56:00,model_A,1,823
3954,2016/03/22 00:54:00,model_A,1,738
3955,2016/04/17 18:55:00,model_A,1,993
3956,2016/04/29 17:52:00,model_A,2,472
3957,2016/06/12 20:55:00,model_A,2,434
3958,2016/05/15 14:58:00,model_A,1,1386
3959,2016/02/12 06:52:00,model_A,5,324
3960,2016/03/02 17:52:00,model_A,1,239
3961,2016/02/12 12:51:00,model_B,1,1471
3962,2016/03/19 01:55:00,model_A,1,691
3963,2016/02/01 11:52:00,model_B,1,373
3964,2016/01/16 09:54:00,model_B,1,425
3965,2016/03/08 20:56:00,model_A,2,665
3966,2016/04/25 14:56:00,model_B,1,151
3967,2016/04/23 15:53:00,model_A,1,2196
3968,2016/03/10 20:52:00,model_B,3,173
3969,2016/01/28 00:54:00,model_A,1,1308
3970,2016/02/20 23:55:00,model_B,1,361
3971,2016/05/16 21:52:00,model_A,2,738
3972,2016/05/09 18:52:00,model_A,1,994
3973,2016/05/10 20:54:00,model_A,1,604
3974,2016/05/25 20:55:00,model_A,1,1233
3975,2016/05/02 08:54:00,model_B,3,1256
3976,2016/01/30 15:53:00,model_A,1,682
3977,2016/06/06 22:52:00,model_A,1,579
3978,2016/03/27 09:51:00,model_B,1,1615
3979,2016/05/08 00:54:00,model_A,1,1276
3980,2016/04/02 08:54:00,model_A,1,260
3981,2016/04/07 17:51:00,model_A,1,919
3982,2016/01/16 10:54:00,model_A,1,279
3983,2016/05/31 19:53:00,model_A,1,336
3984,2016/02/28 22:54:00,model_B,1,452
3985,2016/03/24 06:52:00,model_B,1,2471
3986,2016/02/19 15:51:00,model_B,1,480
3987,2016/01/18 18:54:00,model_B,1,601
3988,2016/03/10 06:51:00,model_A,1,246
3989,2016/04/06 20:54:00,model_B,1,2449
3990,2016/06/04 12:53:00,model_A,2,925
3991,2016/03/07 17:53:00,model_A,1,1313
3992,2016/02/24 20:51:00,model_A,3,697
3993,2016/04/02 07:24:00,model_A,3,980
3994,2016/02/24 00:43:00,model_A,2,589
3995,2016/06/10 21:56:00,model_A,1,371
3996,2016/06/03 23:55:00,model_A,5,473
3997,2016/03/26 11:52:00,model_A,1,399
3998,2016/03/05 22:52:00,model_B,2,1612
3999,2016/05/07 21:53:00,model_B,1,1018
4000,2016/01/29 18:55:00,model_B,1,369
4001,2016/05/27 21:55:00,model_A,2,323
4002,2016/02/08 09:54:00,model_B,1,150
4003,2016/02/17 11:54:00,model_B,1,875
4004,2016/04/08 15:54:00,model_A,2,235
4005,2016/05/18 15:53:00,model_B,1,2284
4006,2016/06/02 13:52:00,model_A,1,397
4007,2016/04/09 18:55:00,model_B,1,379
4008,2016/03/10 02:54:00,model_B,1,135
4009,2016/02/28 15:54:00,model_A,1,1200
4010,2016/03/20 21:37:00,model_B,1,195
4011,2016/04/06 19:06:00,model_A,5,1526
4012,2016/02/04 15:51:00,model_B,3,326
4013,2016/02/01 06:53:00,model_B,1,318
4014,2016/06/09 21:51:00,model_A,5,549
4015,2016/02/24 22:04:00,model_B,1,913
4016,2016/04/12 13:51:00,model_A,5,747
4017,2016/03/29 06:55:00,model_B,1,281
4018,2016/04/21 19:53:00,model_B,1,407
4019,2016/03/20 14:53:00,model_B,1,427
4020,2016/01/16 18:54:00,model_A,4,1196
4021,2016/02/11 10:53:00,model_A,1,1069
4022,2016/05/12 12:52:00,model_A,1,1362
4023,2016/04/04 14:54:00,model_B,1,650
4024,2016/04/30 16:53:00,model_B,1,1219
4025,2016/03/28 09:26:00,model_B,1,288
4026,2016/04/07 13:55:00,model_A,6,244
4027,2016/02/10 08:55:00,model_B,1,751
4028,2016/03/05 17:55:00,model_A,2,844
4029,2016/02/24 18:53:00,model_A,1,570
4030,2016/05/26 07:53:00,model_B,1,850
4031,2016/02/17 20:55:00,model_A,1,615
4032,2016/04/03 09:52:00,model_B,1,337
4033,2016/03/28 09:00:00,model_B,1,521
4034,2016/06/09 12:55:00,model_B,1,1037
4035,2016/02/15 19:13:00,model_B,1,829
4036,2016/05/08 13:55:00,model_A,1,1642
4037,2016/03/02 17:52:00,model_B,2,736
4038,2016/05/21 21:52:00,model_A,5,368
4039,2016/03/19 02:53:00,model_B,1,296
4040,2016/04/10 20:53:00,model_B,1,917
4041,2016/02/19 15:52:00,model_A,1,352
4042,2016/05/18 21:56:00,model_A,5,503
4043,2016/02/19 22:12:00,model_A,2,201
4044,2016/02/12 17:55:00,model_B,1,1416
4045,2016/05/27 11:55:00,model_A,1,860
4046,2016/06/02 23:54:00,model_A,2,459
4047,2016/02/07 03:39:00,model_B,1,383
4048,2016/03/15 22:55:00,model_A,4,1025
4049,2016/05/25 10:53:00,model_A,6,272
4050,2016/04/19 07:52:00,model_B,1,1058
4051,2016/04/20 15:55:00,model_A,4,1233
4052,2016/05/05 22:55:00,model_B,1,1102
4053,2016/03/16 02:51:00,model_A,6,753
4054,2016/02/20 18:54:00,model_A,1,307
4055,2016/03/17 22:52:00,model_B,1,559
4056,2016/05/22 14:54:00,model_A,3,2282
4057,2016/03/02 20:54:00,model_A,1,731
4058,2016/03/04 15:55:00,model_B,1,1683
4059,2016/04/19 22:56:00,model_A,2,747
4060,2016/05/30 21:56:00,model_B,1,526
4061,2016/03/14 13:33:00,model_B,1,339
4062,2016/04/23 18:52:00,model_A,1,665
4063,2016/03/14 19:55:00,model_B,1,641
4064,2016/03/10 19:55:00,model_B,1,707
4065,2016/03/24 19:38:00,model_B,3,1008
4066,2016/04/18 06:53:00,model_A,1,515
4067,2016/01/30 14:54:00,model_A,5,1036
4068,2016/05/19 12:53:00,model_B,1,86
4069,2016/05/21 14:54:00,model_A,1,628
4070,2016/04/11 15:55:00,model_A,1,1195
4071,2016/04/21 12:55:00,model_A,1,714
4072,2016/04/22 16:54:00,model_B,1,407
4073,2016/02/09 12:52:00,model_A,1,982
4074,2016/04/05 11:53:00,model_A,2,348
4075,2016/05/04 20:54:00,model_A,1,1004
4076,2016/02/13 18:53:00,model_A,6,631
4077,2016/02/08 12:56:00,model_A,5,1142
4078,2016/03/27 08:54:00,model_B,1,208
4079,2016/05/13 10:53:00,model_B,1,916
4080,2016/01/31 14:52:00,model_B,2,1193
4081,2016/05/01 19:53:00,model_B,2,1279
4082,2016/02/25 22:52:00,model_B,2,1449
4083,2016/03/19 00:55:00,model_B,1,1150
4084,2016/06/02 12:55:00,model_B,1,619
4085,2016/02/29 06:52:00,model_B,1,386
4086,2016/04/05 10:53:00,model_B,1,1053
4087,2016/06/05 19:52:00,model_A,1,136
4088,2016/02/12 12:51:00,model_B,2,430
4089,2016/01/25 10:55:00,model_A,1,1629
4090,2016/03/22 10:51:00,model_A,1,652
4091,2016/01/29 22:52:00,model_B,1,2012
4092,2016/06/10 10:54:00,model_A,1,1583
4093,2016/02/04 00:54:00,model_A,1,220
4094,2016/05/27 21:51:00,model_A,2,480
4095,2016/05/07 01:52:00,model_B,1,228
4096,2016/02/15 11:15:00,model_A,1,459
4097,2016/03/18 18:52:00,model_B,1,710
4098,2016/03/01 19:54:00,model_A,1,804
4099,2016/03/08 10:52:00,model_B,1,678
4100,2016/02/18 23:51:00,model_A,1,1418
4101,2016/02/24 12:44:00,model_B,1,297
4102,2016/05/30 06:16:00,model_B,1,529
4103,2016/05/19 16:53:00,model_B,1,663
4104,2016/05/12 11:35:00,model_A,1,1272
4105,2016/04/26 17:51:00,model_A,5,1894
4106,2016/05/19 20:55:00,model_A,1,1053
4107,2016/06/06 20:54:00,model_B,1,142
4108,2016/02/19 22:51:00,model_B,1,750
4109,2016/04/03 14:26:00,model_B,1,1731
4110,2016/02/24 19:06:00,model_B,4,1215
4111,2016/05/24 16:56:00,model_A,1,1102
4112,2016/02/11 11:56:00,model_B,1,992
4113,2016/03/13 22:53:00,model_B,4,1690
4114,2016/02/03 15:54:00,model_B,2,454
4115,2016/04/20 19:52:00,model_A,1,401
4116,2016/03/10 13:54:00,model_B,1,2222
4117,2016/04/01 02:55:00,model_A,1,195
4118,2016/02/15 23:05:00,model_A,1,604
4119,2016/03/24 21:52:00,model_B,2,795
4120,2016/03/22 00:54:00,model_B,1,246
4121,2016/04/01 08:53:00,model_A,1,905
4122,2016/03/03 20:52:00,model_B,1,1018
4123,2016/04/12 08:55:00,model_B,1,447
4124,2016/04/04 14:55:00,model_A,3,1474
4125,2016/02/16 20:52:00,model_A,1,586
4126,2016/03/24 09:52:00,model_B,1,544
4127,2016/01/29 00:56:00,model_A,1,726
4128,2016/05/28 22:53:00,model_B,1,590
4129,2016/04/08 13:56:00,model_B,2,1434
4130,2016/03/27 12:41:00,model_B,1,287
4131,2016/03/23 06:53:00,model_A,2,801
4132,2016/02/24 20:20:00,model_B,1,464
4133,2016/03/12 02:53:00,model_A,1,98
4134,2016/01/17 21:36:00,model_B,1,337
4135,2016/03/02 10:52:00,model_B,1,554
4136,2016/01/26 10:52:00,model_A,1,1124
4137,2016/05/17 09:56:00,model_A,3,628
4138,2016/03/22 17:53:00,model_A,1,459
4139,2016/04/29 21:53:00,model_B,2,1883
4140,2016/05/11 16:54:00,model_B,1,586
4141,2016/02/14 05:52:00,model_B,1,745
4142,2016/04/07 11:51:00,model_A,1,1848
4143,2016/04/27 12:54:00,model_A,1,1797
4144,2016/05/05 19:52:00,model_A,1,649
4145,2016/05/04 11:53:00,model_A,3,967
4146,2016/03/13 15:52:00,model_A,1,874
4147,2016/04/24 20:55:00,model_A,1,366
4148,2016/02/29 09:51:00,model_A,1,651
4149,2016/02/14 03:52:00,model_B,2,815
4150,2016/02/22 06:52:00,model_A,2,447
4151,2016/03/10 12:15:00,model_A,1,738
4152,2016/02/14 06:52:00,model_A,6,278
4153,2016/05/13 12:55:00,model_A,1,2683
4154,2016/02/19 22:03:00,model_B,2,494
4155,2016/01/29 21:53:00,model_A,1,1442
4156,2016/03/31 06:55:00,model_A,1,678
4157,2016/02/27 20:52:00,model_B,1,972
4158,2016/02/14 19:54:00,model_B,1,776
4159,2016/02/23 15:51:00,model_B,1,263
4160,2016/05/06 18:55:00,model_B,1,1049
4161,2016/03/15 17:29:00,model_B,1,584
4162,2016/02/28 09:55:00,model_A,1,520
4163,2016/04/29 01:55:00,model_B,1,466
4164,2016/03/14 08:43:00,model_A,1,599
4165,2016/04/10 18:52:00,model_A,6,149
4166,2016/05/30 22:45:00,model_B,1,741
4167,2016/06/05 16:53:00,model_A,1,663
4168,2016/06/04 09:54:00,model_A,1,200
4169,2016/03/25 09:52:00,model_A,1,231
4170,2016/02/11 11:52:00,model_A,2,410
4171,2016/03/08 22:54:00,model_A,2,287
4172,2016/04/29 17:52:00,model_A,5,136
4173,2016/04/04 07:54:00,model_B,1,310
4174,2016/06/06 15:51:00,model_B,2,267
4175,2016/02/25 13:55:00,model_A,1,2619
4176,2016/03/15 11:54:00,model_A,6,355
4177,2016/01/25 00:56:00,model_B,1,198
4178,2016/06/07 17:53:00,model_A,1,2390
4179,2016/02/26 08:55:00,model_A,5,442
4180,2016/02/05 16:19:00,model_A,6,481
4181,2016/04/18 18:54:00,model_B,2,184
4182,2016/02/17 20:53:00,model_A,1,129
4183,2016/05/15 15:54:00,model_A,1,143
4184,2016/02/04 08:56:00,model_A,1,878
4185,2016/03/05 20:45:00,model_A,1,604
4186,2016/03/14 14:42:00,model_A,1,1004
4187,2016/04/23 09:52:00,model_B,1,789
4188,2016/04/11 08:52:00,model_A,4,528
4189,2016/02/24 02:55:00,model_B,2,254
4190,2016/02/08 21:54:00,model_B,1,1615
4191,2016/05/12 10:54:00,model_A,1,2404
4192,2016/03/30 20:55:00,model_A,3,523
4193,2016/04/25 18:53:00,model_A,2,1678
4194,2016/06/04 11:51:00,model_B,3,727
4195,2016/06/04 14:51:00,model_B,1,373
4196,2016/06/08 15:53:00,model_A,5,1503
4197,2016/03/29 13:55:00,model_A,5,433
4198,2016/03/02 07:55:00,model_B,1,563
4199,2016/03/05 02:25:00,model_B,1,614
4200,2016/03/28 13:10:00,model_A,6,315
4201,2016/06/03 08:55:00,model_A,1,156
4202,2016/04/02 04:36:00,model_A,6,175
4203,2016/05/08 20:54:00,model_B,1,369
4204,2016/06/12 17:52:00,model_A,1,903
4205,2016/05/27 10:51:00,model_B,1,736
4206,2016/04/03 11:08:00,model_B,2,661
4207,2016/03/10 18:55:00,model_B,1,295
4208,2016/06/07 23:56:00,model_B,1,1010
4209,2016/01/25 13:56:00,model_A,3,571
4210,2016/03/11 07:52:00,model_B,2,1473
4211,2016/06/13 22:52:00,model_B,1,132
4212,2016/02/29 00:55:00,model_A,1,251
4213,2016/02/07 06:38:00,model_B,1,1189
4214,2016/04/09 13:56:00,model_B,1,442
4215,2016/05/06 11:51:00,model_A,1,3298
4216,2016/04/07 22:55:00,model_A,4,238
4217,2016/03/02 19:53:00,model_A,1,451
4218,2016/05/11 21:54:00,model_B,1,477
4219,2016/03/20 15:52:00,model_B,1,464
4220,2016/06/06 13:54:00,model_B,1,788
4221,2016/02/11 17:56:00,model_A,2,188
4222,2016/05/19 17:55:00,model_B,1,488
4223,2016/04/11 15:54:00,model_B,2,872
4224,2016/02/29 18:56:00,model_B,1,121
4225,2016/05/20 05:55:00,model_A,1,219
4226,2016/01/18 23:52:00,model_B,1,850
4227,2016/01/30 18:52:00,model_B,1,567
4228,2016/03/15 15:56:00,model_B,1,2480
4229,2016/06/06 06:13:00,model_B,1,387
4230,2016/03/05 21:55:00,model_B,1,781
4231,2016/04/02 14:54:00,model_B,1,930
4232,2016/01/26 20:51:00,model_A,1,998
4233,2016/04/12 12:53:00,model_A,1,1081
4234,2016/05/19 21:52:00,model_B,1,1749
4235,2016/03/02 00:53:00,model_B,2,616
4236,2016/02/05 19:52:00,model_A,2,349
4237,2016/01/30 09:55:00,model_B,1,1438
4238,2016/05/25 21:55:00,model_B,1,940
4239,2016/05/10 22:55:00,model_A,3,280
4240,2016/03/11 09:55:00,model_A,1,1907
4241,2016/05/28 20:54:00,model_A,6,140
4242,2016/02/23 16:53:00,model_B,1,136
4243,2016/03/15 17:52:00,model_B,1,551
4244,2016/03/03 16:56:00,model_A,1,137
4245,2016/02/22 06:55:00,model_A,1,656
4246,2016/04/14 08:51:00,model_B,1,982
4247,2016/05/28 13:55:00,model_A,1,723
4248,2016/01/17 10:52:00,model_A,2,319
4249,2016/03/02 19:54:00,model_B,1,584
4250,2016/05/31 14:52:00,model_A,5,1877
4251,2016/03/30 08:51:00,model_B,1,334
4252,2016/02/20 22:51:00,model_B,1,949
4253,2016/03/29 15:56:00,model_A,1,1209
4254,2016/04/08 23:51:00,model_A,1,373
4255,2016/05/31 17:51:00,model_A,1,880
4256,2016/01/16 01:10:00,model_B,1,317
4257,2016/06/02 12:52:00,model_A,1,618
4258,2016/05/04 17:53:00,model_A,5,359
4259,2016/03/01 15:51:00,model_A,6,696
4260,2016/03/16 01:53:00,model_A,1,258
4261,2016/05/07 03:18:00,model_A,1,548
4262,2016/03/21 16:52:00,model_A,2,220
4263,2016/04/22 09:52:00,model_A,3,1852
4264,2016/05/19 11:51:00,model_B,1,1065
4265,2016/04/30 22:55:00,model_B,2,134
4266,2016/03/14 14:51:00,model_A,1,759
4267,2016/03/19 09:54:00,model_B,1,302
4268,2016/05/08 08:54:00,model_A,1,343
4269,2016/05/17 16:51:00,model_A,2,1007
4270,2016/02/10 22:55:00,model_A,1,980
4271,2016/03/22 19:53:00,model_B,1,991
4272,2016/03/27 09:53:00,model_B,1,156
4273,2016/06/10 23:52:00,model_B,1,852
4274,2016/02/20 11:53:00,model_A,3,630
4275,2016/04/22 17:53:00,model_A,1,1241
4276,2016/05/13 16:58:00,model_A,1,163
4277,2016/02/15 01:52:00,model_A,1,1408
4278,2016/01/22 19:55:00,model_A,1,662
4279,2016/06/08 10:27:00,model_A,1,220
4280,2016/02/18 11:55:00,model_A,1,1204
4281,2016/05/22 03:51:00,model_B,1,256
4282,2016/03/18 07:56:00,model_A,2,621
4283,2016/04/17 09:51:00,model_B,2,758
4284,2016/01/18 00:53:00,model_A,1,611
4285,2016/05/13 19:58:00,model_A,1,865
4286,2016/02/22 06:52:00,model_A,5,403
4287,2016/03/18 08:56:00,model_A,1,253
4288,2016/01/27 18:53:00,model_A,1,1181
4289,2016/06/03 22:55:00,model_A,1,1061
4290,2016/02/20 16:53:00,model_A,1,815
4291,2016/06/11 10:55:00,model_A,1,681
4292,2016/05/16 02:02:00,model_B,1,169
4293,2016/06/08 14:53:00,model_A,2,308
4294,2016/01/27 21:52:00,model_A,5,703
4295,2016/03/17 10:54:00,model_B,1,1177
4296,2016/05/12 09:13:00,model_A,1,1172
4297,2016/03/31 23:52:00,model_A,1,608
4298,2016/06/08 20:55:00,model_B,1,136
4299,2016/04/29 14:52:00,model_A,1,1029
4300,2016/05/27 11:52:00,model_B,1,1547
4301,2016/05/10 12:52:00,model_B,1,332
4302,2016/02/17 07:51:00,model_B,1,885
4303,2016/06/10 15:52:00,model_A,1,2435
4304,2016/02/04 08:24:00,model_A,1,595
4305,2016/02/25 13:09:00,model_A,1,630
4306,2016/04/01 20:51:00,model_B,1,647
4307,2016/01/16 16:51:00,model_B,1,754
4308,2016/03/15 00:52:00,model_A,2,1104
4309,2016/03/19 22:53:00,model_B,2,280
4310,2016/04/05 02:10:00,model_A,1,1286
4311,2016/05/09 22:52:00,model_A,1,925
4312,2016/04/27 14:54:00,model_B,1,404
4313,2016/02/25 11:02:00,model_A,6,724
4314,2016/06/02 06:54:00,model_A,1,880
4315,2016/02/26 08:51:00,model_B,1,337
4316,2016/03/06 09:52:00,model_B,1,349
4317,2016/04/08 19:54:00,model_B,2,984
4318,2016/06/05 12:38:00,model_A,1,629
4319,2016/05/21 01:54:00,model_A,1,1810
4320,2016/03/06 09:00:00,model_A,1,1554
4321,2016/03/10 12:55:00,model_B,1,513
4322,2016/04/08 20:51:00,model_B,1,663
4323,2016/04/04 12:51:00,model_B,1,412
4324,2016/03/10 18:54:00,model_B,1,545
4325,2016/03/09 19:55:00,model_A,2,1177
4326,2016/03/05 12:51:00,model_A,1,243
4327,2016/05/16 00:56:00,model_B,2,227
4328,2016/03/20 23:54:00,model_A,1,382
4329,2016/05/19 20:54:00,model_B,1,510
4330,2016/05/28 18:54:00,model_A,1,1333
4331,2016/02/15 00:55:00,model_B,2,319
4332,2016/02/07 01:19:00,model_B,1,298
4333,2016/05/14 15:58:00,model_A,5,178
4334,2016/02/16 09:50:00,model_B,1,920
4335,2016/05/21 09:53:00,model_B,1,586
4336,2016/04/19 12:51:00,model_B,1,377
4337,2016/05/18 22:53:00,model_A,2,172
4338,2016/05/20 03:53:00,model_B,1,269
4339,2016/01/18 23:56:00,model_A,1,690
4340,2016/06/02 08:55:00,model_A,1,923
4341,2016/05/02 10:53:00,model_B,1,194
4342,2016/03/07 14:56:00,model_B,1,706
4343,2016/04/06 10:53:00,model_A,2,964
4344,2016/06/07 17:52:00,model_A,1,1712
4345,2016/04/26 10:33:00,model_B,2,1164
4346,2016/02/16 14:58:00,model_A,1,323
4347,2016/03/28 12:52:00,model_A,5,288
4348,2016/03/28 19:53:00,model_B,1,691
4349,2016/03/17 21:56:00,model_A,1,1706
4350,2016/02/15 12:54:00,model_B,1,142
4351,2016/06/06 20:55:00,model_B,1,534
4352,2016/05/08 11:54:00,model_B,1,639
4353,2016/06/10 00:55:00,model_A,1,1215
4354,2016/03/01 12:52:00,model_B,1,1415
4355,2016/05/13 19:58:00,model_A,6,1407
4356,2016/03/18 03:53:00,model_B,1,434
4357,2016/01/26 12:55:00,model_B,1,1071
4358,2016/06/11 18:52:00,model_B,1,721
4359,2016/02/17 08:56:00,model_A,5,418
4360,2016/02/24 22:54:00,model_B,2,1428
4361,2016/01/15 20:52:00,model_B,1,2311
4362,2016/02/23 14:55:00,model_B,2,593
4363,2016/06/05 13:23:00,model_B,2,1387
4364,2016/05/16 14:55:00,model_B,1,1424
4365,2016/05/17 07:53:00,model_A,5,2065
4366,2016/03/16 08:52:00,model_B,1,714
4367,2016/03/21 12:53:00,model_B,1,1638
4368,2016/06/15 06:53:00,model_A,1,1057
4369,2016/05/06 17:55:00,model_A,1,574
4370,2016/02/09 17:52:00,model_B,1,727
4371,2016/02/13 15:51:00,model_B,3,1168
4372,2016/06/02 20:55:00,model_A,2,383
4373,2016/04/19 14:55:00,model_B,1,536
4374,2016/03/15 23:54:00,model_A,5,1555
4375,2016/06/09 22:55:00,model_B,1,479
4376,2016/04/30 08:55:00,model_A,1,508
4377,2016/03/31 14:55:00,model_A,2,782
4378,2016/03/28 10:54:00,model_B,1,493
4379,2016/04/26 15:52:00,model_A,1,1821
4380,2016/03/11 11:56:00,model_A,1,1659
4381,2016/05/06 11:47:00,model_A,1,1464
4382,2016/03/02 09:37:00,model_B,1,423
4383,2016/06/06 07:52:00,model_B,6,1483
4384,2016/04/24 09:55:00,model_B,1,334
4385,2016/03/23 09:53:00,model_A,1,1564
4386,2016/02/24 22:27:00,model_A,1,818
4387,2016/04/03 02:46:00,model_A,1,360
4388,2016/02/14 13:52:00,model_A,1,2217
4389,2016/03/19 18:51:00,model_A,6,181
4390,2016/01/24 17:52:00,model_A,3,239
4391,2016/02/20 21:52:00,model_A,1,532
4392,2016/06/12 09:53:00,model_B,1,264
4393,2016/06/02 08:55:00,model_B,1,1862
4394,2016/01/22 16:54:00,model_B,1,886
4395,2016/02/27 13:53:00,model_A,2,1343
4396,2016/03/24 13:52:00,model_A,1,211
4397,2016/04/07 16:52:00,model_A,1,1769
4398,2016/05/11 21:55:00,model_A,1,733
4399,2016/05/10 07:56:00,model_B,2,1102
4400,2016/02/04 21:54:00,model_A,1,581
4401,2016/04/24 10:51:00,model_A,1,869
4402,2016/02/10 23:39:00,model_A,1,503
4403,2016/02/16 10:55:00,model_B,2,149
4404,2016/01/19 16:55:00,model_B,1,279
4405,2016/02/10 09:55:00,model_B,1,698
4406,2016/05/31 22:55:00,model_A,1,394
4407,2016/06/15 06:55:00,model_A,1,534
4408,2016/03/21 07:55:00,model_A,1,169
4409,2016/03/15 17:26:00,model_B,1,1059
4410,2016/03/12 13:54:00,model_A,1,688
4411,2016/02/15 19:14:00,model_A,2,558
4412,2016/05/18 12:54:00,model_A,6,2061
4413,2016/02/06 14:55:00,model_A,5,810
4414,2016/06/05 18:56:00,model_A,1,810
4415,2016/02/24 20:14:00,model_B,1,517
4416,2016/06/02 07:52:00,model_B,1,296
4417,2016/06/14 12:53:00,model_B,1,1031
4418,2016/04/26 17:54:00,model_B,1,387
4419,2016/05/11 06:55:00,model_A,1,1003
4420,2016/03/01 19:52:00,model_A,1,266
4421,2016/02/24 22:53:00,model_B,1,740
4422,2016/04/03 12:54:00,model_B,1,208
4423,2016/05/23 13:55:00,model_A,1,703
4424,2016/03/15 11:10:00,model_B,2,1162
4425,2016/05/05 21:19:00,model_A,3,858
4426,2016/03/20 22:59:00,model_A,1,257
4427,2016/03/08 18:52:00,model_A,1,364
4428,2016/05/21 21:53:00,model_B,1,356
4429,2016/02/21 03:53:00,model_A,5,313
4430,2016/02/26 18:56:00,model_A,3,1027
4431,2016/06/11 22:51:00,model_A,2,261
4432,2016/01/19 14:55:00,model_A,1,1372
4433,2016/03/31 14:52:00,model_B,2,897
4434,2016/01/20 10:55:00,model_A,1,663
4435,2016/02/24 17:45:00,model_A,5,519
4436,2016/03/21 21:54:00,model_A,1,2033
4437,2016/02/11 01:54:00,model_A,1,326
4438,2016/03/07 19:53:00,model_B,1,579
4439,2016/02/29 11:56:00,model_B,2,452
4440,2016/01/17 23:55:00,model_A,1,325
4441,2016/03/08 06:52:00,model_A,1,270
4442,2016/05/07 08:49:00,model_B,1,335
4443,2016/06/10 20:54:00,model_A,1,1456
4444,2016/06/06 18:54:00,model_A,3,526
4445,2016/03/05 17:54:00,model_A,1,1250
4446,2016/03/09 21:54:00,model_B,1,271
4447,2016/03/18 17:52:00,model_B,1,2006
4448,2016/03/27 09:51:00,model_B,1,887
4449,2016/02/16 08:54:00,model_B,1,521
4450,2016/05/05 13:54:00,model_B,1,744
4451,2016/03/17 11:56:00,model_A,5,1422
4452,2016/02/26 18:52:00,model_B,2,891
4453,2016/03/23 12:55:00,model_A,1,1810
4454,2016/01/25 17:53:00,model_A,1,328
4455,2016/02/02 22:55:00,model_A,1,210
4456,2016/01/31 21:52:00,model_B,1,217
4457,2016/04/23 19:55:00,model_A,1,339
4458,2016/03/23 14:51:00,model_B,1,615
4459,2016/06/08 10:25:00,model_B,1,622
4460,2016/05/11 16:54:00,model_B,2,143
4461,2016/02/14 19:52:00,model_B,1,1032
4462,2016/03/27 11:52:00,model_A,1,752
4463,2016/05/22 18:53:00,model_B,1,248
4464,2016/03/26 23:53:00,model_B,1,781
4465,2016/02/07 02:16:00,model_B,2,421
4466,2016/02/25 01:33:00,model_B,1,180
4467,2016/04/08 07:52:00,model_B,1,455
4468,2016/02/16 14:52:00,model_B,1,551
4469,2016/03/07 21:56:00,model_A,1,241
4470,2016/05/03 10:52:00,model_A,5,2010
4471,2016/04/05 18:55:00,model_A,1,1312
4472,2016/05/05 08:26:00,model_A,5,779
4473,2016/01/22 19:53:00,model_A,1,659
4474,2016/06/05 00:51:00,model_A,2,1036
4475,2016/04/25 19:54:00,model_A,6,770
4476,2016/05/03 21:54:00,model_A,1,838
4477,2016/02/07 13:38:00,model_A,5,346
4478,2016/03/16 11:53:00,model_A,5,1048
4479,2016/04/15 21:52:00,model_A,2,620
4480,2016/05/20 11:54:00,model_B,1,452
4481,2016/03/21 19:55:00,model_A,1,1312
4482,2016/03/03 15:53:00,model_A,1,172
4483,2016/05/25 20:54:00,model_B,1,183
4484,2016/04/03 15:52:00,model_A,1,1519
4485,2016/02/02 11:52:00,model_A,1,411
4486,2016/04/07 10:52:00,model_B,1,159
4487,2016/05/03 20:52:00,model_A,1,918
4488,2016/01/17 18:41:00,model_B,4,144
4489,2016/01/22 10:51:00,model_A,1,338
4490,2016/04/03 11:55:00,model_A,6,405
4491,2016/04/26 10:17:00,model_B,1,1259
4492,2016/03/22 12:54:00,model_A,2,761
4493,2016/04/02 15:51:00,model_A,2,489
4494,2016/03/26 20:53:00,model_A,6,615
4495,2016/02/01 22:54:00,model_A,1,204
4496,2016/02/28 08:52:00,model_A,2,220
4497,2016/05/15 06:54:00,model_A,1,268
4498,2016/02/12 13:54:00,model_A,1,1702
4499,2016/02/21 12:55:00,model_B,2,1098
4500,2016/05/17 11:53:00,model_A,1,701
4501,2016/01/25 21:54:00,model_A,1,665
4502,2016/03/05 22:53:00,model_A,2,822
4503,2016/02/01 09:52:00,model_A,2,442
4504,2016/02/03 10:53:00,model_B,1,506
4505,2016/04/21 23:52:00,model_A,5,399
4506,2016/03/14 17:54:00,model_A,1,1113
4507,2016/02/19 14:55:00,model_A,5,799
4508,2016/06/12 14:55:00,model_A,4,618
4509,2016/02/07 01:36:00,model_A,1,712
4510,2016/05/29 10:52:00,model_B,2,278
4511,2016/03/20 09:51:00,model_A,2,675
4512,2016/05/14 18:58:00,model_B,1,386
4513,2016/04/08 19:51:00,model_A,1,1067
4514,2016/04/17 21:54:00,model_B,1,1877
4515,2016/04/07 06:52:00,model_A,1,490
4516,2016/04/24 17:52:00,model_A,3,459
4517,2016/04/07 09:55:00,model_B,3,1587
4518,2016/02/03 17:54:00,model_B,1,2196
4519,2016/04/10 22:51:00,model_B,1,443
4520,2016/03/29 07:51:00,model_B,1,1401
4521,2016/01/30 08:54:00,model_B,1,381
4522,2016/05/06 18:38:00,model_B,4,316
4523,2016/05/07 21:54:00,model_A,1,257
4524,2016/03/04 17:53:00,model_B,1,657
4525,2016/04/04 14:52:00,model_B,1,552
4526,2016/03/05 10:17:00,model_A,1,567
4527,2016/02/11 19:53:00,model_A,1,825
